Date,High,Low,Open,Close,Volume,Adj Close
2000-08-01,32.91999816894531,31.950000762939453,32.040000915527344,32.720001220703125,56895.0,32.720001220703125
2000-09-01,34.760000228881836,33.40999984741211,33.9950008392334,33.875,85461.0,33.875
2000-10-01,33.60499954223633,32.650001525878906,33.14999961853027,32.954999923706055,60407.5,32.954999923706055
2000-11-01,34.94000053405762,33.875,34.30999946594238,34.34000015258789,65248.5,34.34000015258789
2000-12-01,29.399999618530273,28.100000381469727,28.925000190734863,28.649999618530273,62378.0,28.649999618530273
2001-01-01,29.68000030517578,28.799999237060547,29.079999923706055,29.360000610351562,66628.0,29.360000610351562
2001-02-01,29.8700008392334,29.100000381469727,29.5,29.75,72068.0,29.75
2001-03-01,27.765000343322754,26.855000495910645,27.450000762939453,27.375,66702.0,27.375
2001-04-01,27.989999771118164,27.165000915527344,27.765000343322754,27.72000026702881,60841.0,27.72000026702881
2001-05-01,28.90000057220459,28.24000072479248,28.600000381469727,28.549999237060547,56856.5,28.549999237060547
2001-06-01,28.329999923706055,27.40999984741211,27.600000381469727,27.719999313354492,73342.0,27.719999313354492
2001-07-01,26.969999313354492,26.190000534057617,26.5,26.59000015258789,70236.0,26.59000015258789
2001-08-01,27.600000381469727,27.100000381469727,27.350000381469727,27.450000762939453,65167.0,27.450000762939453
2001-09-01,27.184999465942383,26.329999923706055,26.914999961853027,26.824999809265137,60337.5,26.824999809265137
2001-10-01,22.600000381469727,21.950000762939453,22.299999237060547,22.149999618530273,56738.0,22.149999618530273
2001-11-01,19.934999465942383,19.2549991607666,19.604999542236328,19.609999656677246,79521.0,19.609999656677246
2001-12-01,19.75,19.170000076293945,19.43000030517578,19.360000610351562,69865.0,19.360000610351562
2002-01-01,20.1200008392334,19.280000686645508,19.729999542236328,19.68000030517578,73520.0,19.68000030517578
2002-02-01,21.25,20.309999465942383,20.729999542236328,20.8700008392334,79320.0,20.8700008392334
2002-03-01,24.75,24.005000114440918,24.375,24.514999389648438,78192.0,24.514999389648438
2002-04-01,26.839999198913574,25.875,26.44499969482422,26.414999961853027,85061.5,26.414999961853027
2002-05-01,27.094999313354492,26.375,26.704999923706055,26.729999542236328,91240.0,26.729999542236328
2002-06-01,25.859999656677246,25.15000057220459,25.350000381469727,25.475000381469727,76999.5,25.475000381469727
2002-07-01,27.149999618530273,26.459999084472656,26.799999237060547,26.809999465942383,79858.0,26.809999465942383
2002-08-01,28.914999961853027,28.085000038146973,28.239999771118164,28.53499984741211,81175.5,28.53499984741211
2002-09-01,30.059999465942383,29.3149995803833,29.739999771118164,29.729999542236328,80426.0,29.729999542236328
2002-10-01,29.709999084472656,28.799999237060547,29.18000030517578,29.3700008392334,83156.0,29.3700008392334
2002-11-01,26.549999237060547,26.079999923706055,26.299999237060547,26.139999389648438,87317.0,26.139999389648438
2002-12-01,30.170000076293945,28.899999618530273,29.0,30.100000381469727,82023.0,30.100000381469727
2003-01-01,33.20000076293945,32.11000061035156,32.650001525878906,32.66999816894531,95524.0,32.66999816894531
2003-02-01,36.47999954223633,35.04999923706055,35.79999923706055,36.060001373291016,90532.0,36.060001373291016
2003-03-01,35.79999923706055,33.849998474121094,34.70000076293945,34.93000030517578,77499.0,34.93000030517578
2003-04-01,28.799999237060547,27.700000762939453,27.959999084472656,28.559999465942383,67745.0,28.559999465942383
2003-05-01,29.200000762939453,28.270000457763672,28.559999465942383,28.739999771118164,82032.0,28.739999771118164
2003-06-01,30.850000381469727,29.850000381469727,30.450000762939453,30.670000076293945,73456.0,30.670000076293945
2003-07-01,30.949999809265137,30.0,30.484999656677246,30.480000495910645,70757.5,30.480000495910645
2003-08-01,32.150001525878906,31.299999237060547,31.670000076293945,31.700000762939453,81255.0,31.700000762939453
2003-09-01,28.649999618530273,28.18000030517578,28.3799991607666,28.290000915527344,72918.0,28.290000915527344
2003-10-01,30.649999618530273,29.719999313354492,30.440000534057617,30.299999237060547,79140.0,30.299999237060547
2003-11-01,31.320000648498535,30.65499973297119,31.144999504089355,31.014999389648438,90844.5,31.014999389648438
2003-12-01,32.75,31.739999771118164,32.040000915527344,32.099998474121094,75903.0,32.099998474121094
2004-01-01,34.790000915527344,33.75,34.29999923706055,34.310001373291016,102307.0,34.310001373291016
2004-02-01,35.06999969482422,34.029998779296875,34.27000045776367,34.560001373291016,86634.0,34.560001373291016
2004-03-01,37.04999923706055,36.04999923706055,36.70000076293945,36.65999984741211,88589.0,36.65999984741211
2004-04-01,37.29999923706055,36.439998626708984,36.790000915527344,37.13999938964844,99137.0,37.13999938964844
2004-05-01,40.939998626708984,39.55000114440918,40.329999923706055,40.30000114440918,98406.0,40.30000114440918
2004-06-01,38.52000045776367,37.380001068115234,37.95000076293945,37.630001068115234,97291.0,37.630001068115234
2004-07-01,41.150001525878906,40.400001525878906,40.56999969482422,40.86000061035156,82120.0,40.86000061035156
2004-08-01,45.010000228881836,43.64999961853027,44.64500045776367,44.65999984741211,101984.5,44.65999984741211
2004-09-01,45.369998931884766,43.75,44.439998626708984,44.61000061035156,101898.0,44.61000061035156
2004-10-01,53.95000076293945,52.369998931884766,53.290000915527344,53.310001373291016,103188.0,53.310001373291016
2004-11-01,49.57499885559082,48.010000228881836,48.80500030517578,48.84000015258789,94512.5,48.84000015258789
2004-12-01,43.79999923706055,42.04999923706055,43.33000183105469,43.25,84045.0,43.25
2005-01-01,48.32500076293945,46.35000038146973,46.989999771118164,47.364999771118164,102119.0,47.364999771118164
2005-02-01,47.79999923706055,46.95000076293945,47.279998779296875,47.2599983215332,83654.0,47.2599983215332
2005-03-01,55.10000038146973,53.35499954223633,54.314998626708984,54.510000228881836,93453.0,54.510000228881836
2005-04-01,54.20000076293945,52.099998474121094,53.869998931884766,53.31999969482422,102520.0,53.31999969482422
2005-05-01,50.95000076293945,49.029998779296875,49.630001068115234,50.130001068115234,97500.0,50.130001068115234
2005-06-01,56.82500076293945,55.029998779296875,55.529998779296875,56.05999946594238,102572.5,56.05999946594238
2005-07-01,59.790000915527344,57.83500099182129,59.125,59.05500030517578,106686.0,59.05500030517578
2005-08-01,66.19999694824219,64.41999816894531,65.4000015258789,65.44999694824219,104282.0,65.44999694824219
2005-09-01,66.80000305175781,63.900001525878906,65.69999694824219,65.81999969482422,109142.0,65.81999969482422
2005-10-01,62.95000076293945,61.099998474121094,62.29999923706055,62.40999984741211,99579.0,62.40999984741211
2005-11-01,58.739999771118164,57.35000038146973,57.96500015258789,57.84000015258789,98417.5,57.84000015258789
2005-12-01,60.45000076293945,59.029998779296875,59.40999984741211,59.38999938964844,89980.0,59.38999938964844
2006-01-01,66.625,64.92499923706055,65.33499908447266,65.79000091552734,111645.0,65.79000091552734
2006-02-01,62.849998474121094,60.849998474121094,62.5,61.40999984741211,132021.0,61.40999984741211
2006-03-01,63.45000076293945,61.79999923706055,62.31999969482422,62.77000045776367,98681.0,62.77000045776367
2006-04-01,70.44999694824219,69.30000305175781,69.62999725341797,70.4000015258789,108953.0,70.4000015258789
2006-05-01,71.97000122070312,69.61000061035156,70.92499923706055,70.9900016784668,118599.5,70.9900016784668
2006-06-01,71.875,70.06000137329102,70.84000015258789,70.82999801635742,101032.5,70.82999801635742
2006-07-01,75.19999694824219,73.5199966430664,74.06999969482422,74.4000015258789,92581.0,74.4000015258789
2006-08-01,73.75,72.4000015258789,72.93000030517578,72.62999725341797,85477.0,72.62999725341797
